Kód_obce;volebný_obvod;poradie_na_hlasovacom lístku;meno;priezvisko;titul;vek;povolanie;strany;počet hlasov
500364;1;6;Milan;Dobiaš;Ing., PhD.;44;samostatne zárobkovo činná osoba;001;266
500364;1;7;Lukáš;Drienovský;Ing.;26;vedúci technológ;001;266
500364;1;8;Vladimír;Homola;;52;zvárač;136;101
500364;1;9;Dušan;Kazimír;;61;starosta ;136;96
500364;1;10;Dušan;Kazimír;Ing.;40;živnostník;136;129
500364;1;11;Dana;Kellnerová;Mgr.;34;nákupkyňa;001;195
500364;1;12;Peter;Mihálov;;41;zámočník;001;142
500364;1;13;Oldřich;Pečínka;;45;majster primárneho okruhu;132;200
500364;1;14;Tomáš;Potocký;;31;automechanik;001;158
500364;1;15;Jozef;Rosol;;62;živnostník;140;32
500364;1;16;Michal;Rosol;Mgr.;34;projektový manažér;140;48
500364;1;17;Miroslav;Selucký;Ing.;33;živnostník;140;19
500364;1;18;Ján;Štuller;;50;živnostník;104;85
500364;1;19;Roman;Vojtela;Ing.;38;obchodný zástupca;001;238
500364;1;20;Roman;Zimmermann;;53;technik;136;117
500372;1;1;Štefan;Andrasko;;54;technik telekomunikačných služieb a sietí;145;302
500372;1;2;Ladislav;Bencz;;41;podnikateľ;001;132
500372;1;3;Margita;Bencz;;50;skladníčka;145;257
500372;1;4;Mária;Borbélyová;Ing., PhD.;38;administrátorka projektových činností;145;295
500372;1;5;Viliam;Čabo;;63;živnostník;145;120
500372;1;6;Ferenc;Gál;;34;stolár;145;204
500372;1;7;Eduard;Jančo;Ing.;45;biológ;111;403
500372;1;8;Karina;Karáčová;;30;referentka;001;438
500372;1;9;Daniel;Kazík;;29;elektrikár;001;213
500372;1;10;Daniela;Kazíková;Mgr.;42;referentka;001;437
500372;1;11;Adrián;Kukučka;;24;študent;001;224
500372;1;12;Aneta;Labantová;Ing.;44;SZČO;106;193
500372;1;13;Ivana;Matušková;Mgr.;48;živnostníčka;142;174
500372;1;14;Dáša;Mozdíková;Ing.;42;manažérka;001;418
500372;1;15;František;Nagy;Ing.;34;projektant, stavebný inžinier;145;431
500372;1;16;Henrich;Richter;Mgr.;46;policajt;001;552
500372;1;17;Ján;Richter;;34;robotník;001;114
500372;1;18;Karol;Šinka;Ing., PhD.;40;vysokoškolský pedagóg;145;545
500372;1;19;Markus;Šinka;Mgr.;25;futbalový tréner, rozhodca;001;306
500372;1;20;Marián;Varga;Ing.;39;elektrošpecialista;001;470
500381;1;1;Adriana;Bačková;Mgr.;56;kontrolórka;001;139
500381;1;2;Zuzana;Balková;Mgr.;56;vedúca tímu;141;189
500381;1;3;Zuzana;Bencová;Ing.;43;zootechnička;107;76
500381;1;4;Jozef;Čagala;;61;koordinátor PVČ;141;106
500381;1;5;Richard;Grapka;;55;technik;001;97
500381;1;6;Vladimír;Hladký;;42;tunelár;001;189
500381;1;7;Miroslav;Hroššo;Mgr.;46;riaditeľ vývoja;001;129
500381;1;8;Pavol;Hroššo;Ing.;53;SZČO;141;186
500381;1;9;Erik;Kukučka;;51;technický pracovník údržby;001;223
500381;1;10;Martin;Magdin;doc., PaedDr., Ph.D.;40;vysokoškolský učiteľ;001;178
500381;1;11;Lýdia;Molnárová;Mgr.;68;dôchodkyňa;141;218
500381;1;12;Lenka;Sťahelová;Ing.;42;administratívna pracovníčka;141;171
500381;1;13;Zdeněk;Šreyer;;49;referent odpadového hospodárstva;001;183
500381;1;14;Erik;Tóth;JUDr.;49;súdny exekútor;001;149
500381;1;15;Ján;Vnučko;Mgr.;54;technik;141;212
500399;1;1;Michaela;Antušová;;40;nezamestnaná;106;35
500399;1;2;Vladimír;Golier;;60;strážna bezpečnostná služba;132;36
500399;1;3;Simona;Chudá;;23;študentka;141;42
500399;1;4;Lucia;Kajzerová;;44;poštová doručovateľka;141;49
500399;1;5;Jana;Krištofová;JUDr.;58;právnička;141;46
500399;1;6;Vladislav;Kulich;;49;živnostník;141;27
500399;1;7;Dagmar;Kupcová;;55;personalistka;106;30
500399;1;8;Veronika;Latáková;;53;administratívna pracovníčka;106;64
500399;1;9;Martin;Ľupták;;36;rodičovská dovolenka;141;53
500399;1;10;Sylvia;Mikulášová;;32;učiteľka SZUŠ;106;34
500399;1;11;Peter;Uhlík;;49;operátor výroby;106;53
500402;1;1;Daniela;Bako;PhDr., PhD.;39;pedagogička;135;291
500402;1;2;Katarína;Farkašová;Mgr.;39;učiteľka;001;188
500402;1;3;Dušan;Gál;;62;strojník energetických zariadení;145;224
500402;1;4;Lajos;Gyepes;;59;vodič;145;267
500402;1;5;Tomáš;Hörigh;Ing.;26;projektant;001;230
500402;1;6;Róbert;Kevely;;51;strojník;001;155
500402;1;7;Lajos;Ladányi;;64;riaditeľ neziskovej organizácie;145;231
500402;1;8;Attila;Major;;50;opatrovateľ;001;290
500402;1;9;Eva;Pindesová;PaedDr.;38;učiteľka;001;207
500402;1;10;Veronika;Poklembová;Bc.;24;študentka VŠ;001;116
500402;1;11;Pavol;Sonlajtner;Ing.;45;ekonóm;141;163
500402;1;12;Štefan;Száraz;;60;stavebný zámočník;145;160
500402;1;13;František;Šranko;;49;podnikateľ;141;241
500402;1;14;Ján;Šranko;;55;živnostník;116;226
500402;1;15;Zuzana;Valková;;47;sanitárka;106;72
500411;1;1;Eugen;Balko;Mgr.;64;dôchodca;001;295
500411;1;2;Jozef;Balkó;Ing., Mgr.;58;vedúci odboru;145;301
500411;1;3;Richard;Ballabáš;Ing.;35;obchodný manažér;001;194
500411;1;4;Mária;Bányiová;Ing.;34;riaditeľka pobočky banky;001;405
500411;1;5;Csaba;Budinszky;Ing.;42;manažér kvality;001;343
500411;1;6;Marianna;Dančová;;32;samostatná odborná referentka;001;313
500411;1;7;Zoltán;Dolezsa;Ing.;42;obchodný zástupca;001;335
500411;1;8;Erik;Miškovič;Ing.;34;referent špecialista;001;231
500411;1;9;Eva;Pálfyová;;39;pomocná vychovávateľka;001;242
500411;1;10;Zuzana;Vraniak;Mgr.;45;zdravotná sestra;001;442
500429;1;1;Adam;Gajdoš;Bc.;23;vysokoškolák;136;105
500429;1;2;Július;Chládek;Ing.;44;štátny zamestnanec;001;106
500429;1;3;Veronika;Magátová;Bc.;34;kontrolórka;136;64
500429;1;4;Anton;Pánis;;50;SZČO;001;91
500429;1;5;Vojtech;Pintér;Ing.;29;inžinier výrobného programu;136;110
500429;1;6;Mária;Segíňová;;62;starostka;136;105
500429;1;7;Andrea;Szegényová;;51;učiteľka MŠ;136;74
500437;1;1;Pavol;Baláž;;33;plánovač výroby;106;211
500437;1;2;Štefan;Baláž;;52;majster výroby;132;93
500437;1;3;Helena;Balážová;;57;opatrovateľka;106;103
500437;1;4;Tomáš;Csekei;;40;manager pre obchod a techniku;145;169
500437;1;5;Miloš;Hrúzik;Bc.;52;štátny zamestnanec;001;181
500437;1;6;Milan;Chalus;;41;predavač;106;160
500437;1;7;Rudolf;Klikač;;48;vodič;136;206
500437;1;8;Martina;Kluková;;47;pracovníčka v gastro sektore;135;33
500437;1;9;Matej;Pintér;;33;vodič;001;178
500437;1;10;Erika;Süttőová;;56;učiteľka MŠ;001;123
500437;1;11;Andrej;Szabo;;25;príslušník mestskej polície;136;173
500437;1;12;Tomáš;Tasáry;;29;vodič z povolania;001;198
500453;1;1;Milan;Balla;;36;skladník;136,106;459
500453;1;2;Silvia;Bédiová;;44;predavačka;116;302
500453;1;3;Juraj;Belák;;49;šofér;116;147
500453;1;4;Beáta;Chlebcová;Bc.;58;konateľka spoločnosti;001;598
500453;1;5;Milan;Chmelár;;65;stavebný dozor;136,106;379
500453;1;6;Jana;Latečková;Ing.;59;podpredsedníčka bytového družstva;136,106;427
500453;1;7;Matúš;Lisy;Ing.;27;nezamestnaný;001;719
500453;1;8;Erik;Mesároš;;22;študent vysokej školy;001;451
500453;1;9;Kvetoslava;Mikulová;PhDr.;55;školská inšpektorka;136,106;517
500453;1;10;Juraj;Pavel;;54;záchranár;136,106;625
500453;1;11;Tomáš;Zaujec;;33;podnikateľ;132;390
500461;1;1;Karol;Gálik;;44;vodič;132;217
500461;1;2;Peter;Gálik;;53;elektrikár;136;98
500461;1;3;Marta;Gažiová;Mgr.;51;učiteľka;106;235
500461;1;4;Miroslav;Greguš;;39;vedúci kvality;136;164
500461;1;5;Marián;Kováč;;35;robotník;136;109
500461;1;6;Ján;Kurkin;;38;murár;136;147
500461;1;7;Jozef;Laurinec;;32;obchodný zástupca;136;143
500461;1;8;Roman;Martiška;Mgr.;30;novinár;001;243
500470;1;1;Katarína;Bogyóová;Ing.;39;referentka ŽP, OH;001;162
500470;1;2;Richard;Galambiovský;Mgr.;38;vedúci oddelenia;001;211
500470;1;3;František;Kováč;;37;podnikateľ;001;199
500470;1;4;Róbert;Láslop;;35;skladník;001;63
500470;1;5;Viera;Lüleiová;Mgr.;48;zdravotná sestra;001;239
500470;1;6;Matej;Macák;Ing.;32;produkt manažér;001;159
500470;1;7;Alena;Maďarová;;51;SZČO;001;216
500470;1;8;Miroslav;Mihók;;43;vodič;001;135
500470;1;9;Viktor;Mikla;;34;vodič;001;60
500470;1;10;Radoslav;Požgaj;Ing., PhD.;48;dendrológ;001;121
500470;1;11;Ivana;Sádovská;;53;vedúca predajne;001;178
500470;1;12;Samuel;Sádovský;;20;študent;001;146
500470;1;13;Marek;Solčiansky;;35;vedúci nástrojárne;001;148
500470;1;14;Ján;Švec;;52;vodič;001;126
500470;1;15;Erik;Turan;;46;vodič;001;116
500470;1;16;Peter;Valent;Ing.;52;elektroinžinier;128;135
500470;1;17;Marián;Vojtek;;51;elektromechanik;001;158
500470;1;18;Renáta;Vojteková;;42;operátorka výroby;001;157
500488;1;1;Martina;Bosáková;Mgr.;35;učiteľka v materskej škole;001;216
500488;1;2;Karol;Bulla;;61;živnostník;132;247
500488;1;3;Daniel;Cok;Bc.;23;študent;132;224
500488;1;4;Miloš;Gabčo;;48;živnostník;132;81
500488;1;5;Juraj;Hanák;;32;živnostník;001;291
500488;1;6;Stanislav;Hanták;;48;vedúci montér;154;205
500488;1;7;Peter;Markovič;;58;technik;001;294
500488;1;8;Soňa;Szalaiová;Ing.;58;učiteľka strednej školy;001;250
500488;1;9;Peter;Vančo;;53;aplikátor fúkanej izolácie;001;126
500488;1;10;Martin;Zachar;;51;manager;001;299
500488;1;11;Peter;Zachar;;42;obchodný zástupca;001;247
500500;1;1;Marek;Baranya;;36;autorizovaný bezpečnostný technik;106;100
500500;1;2;Róbert;Beliansky;;50;vodič autobusu;001;172
500500;1;3;Peter;Gašparík;;54;stavebný dozor - elektro;001;321
500500;1;4;Pavol;Holý;;49;živnostník;001;326
500500;1;5;Milan;Horváth;Ing.;29;SZČO - vedúci výroby;001;137
500500;1;6;Anna;Kukučková;;32;SZČO;001;151
500500;1;7;František;Mikuš;;51;policajt vo výslužbe;001;254
500500;1;8;Jozef;Ondriaš;Ing.;64;starobný dôchodca;001;303
500500;1;9;Viktória;Orolínová;Mgr.;32;asistentka predaja;001;233
500500;1;10;Peter;Partl;;44;pracovník bezpečnostnej služby;001;234
500500;1;11;Martin;Sperka;;35;zvárač;001;124
500500;1;12;Peter;Tuhý;Ing.;40;projektant;116;140
500518;1;1;Milan;Barát;;37;robotník;136;93
500518;1;2;Ľuboš;Baráth;;51;robotník;136;95
500518;1;3;Milan;Mikla;;60;invalidný dôchodca;136;80
500518;1;4;Dušan;Mikle;;53;vodič;136;100
500518;1;5;Filip;Mikle;;27;živnostník;136;77
500534;1;1;Denisa;Černická;;38;fakturantka;001;63
500534;1;2;Katarína;Farkašová;Mgr.;39;materská dovolenka;136;67
500534;1;3;Ivan;Plačko;;43;riaditeľ hotela;001;87
500534;1;4;Katarína;Šoošová;;34;majsterka odbornej výchovy;106;70
500534;1;5;Erich;Tardík;;51;nezamestnaný;106;15
500534;1;6;Anna;Velikovová;Mgr.;53;učiteľka ZŠ;106;70
500542;1;1;Zuzana;Čižmáriková;Mgr.;45;stredoškolská pedagogička - učiteľka nem.jazyka;001;162
500542;1;2;Martin;Doskoč;;38;SZČO;136;173
500542;1;3;Marek;Holota;;42;SZČO;001;156
500542;1;4;Juraj;Krkošek;Mgr.;56;policajt vo výslužbe;106;139
500542;1;5;Karol;Paulov;Ing.;52;technik;001;154
500542;1;6;Zuzana;Pavlová;Mgr.;50;riaditeľka domova sociálnych služieb;106;158
500542;1;7;Štefan;Rajnoha;;37;SZČO;136;176
500551;1;1;Andrej;Bača;;44;stavebný pracovník;001;218
500551;1;2;Viera;Brunclíková;Bc.;50;vychovávateľka;132;98
500551;1;3;Ľudovít;Gažo;;59;záchranár;001;222
500551;1;4;Damián;Hitka;;34;živnostník;001;180
500551;1;5;Jozef;Mikle;;43;živnostník;001;73
500551;1;6;Miloslav;Skačan;Mgr.;33;učiteľ;001;203
500551;1;7;Filip;Šabo;;34;predajca;001;111
500551;1;8;Miroslav;Zaťko;;53;skladník;001;162
500569;1;1;Igor;Fehérváry;;47;technik prevádzky;001;123
500569;1;2;Peter;Filo;;51;vodič;001;127
500569;1;3;Matej;Húdik;;31;zoraďovač strojov;001;138
500569;1;4;Štefan;Maďar;;40;skladový kontrolór;001;132
500569;1;5;Eva;Sádovská;;50;operátorka výroby;001;116
500569;1;6;Magdaléna;Sádovská;Mgr.;31;vyššia súdna úradníčka;001;141
500569;1;7;Peter;Skačan;;45;živnostník;001;128
500569;1;8;Vratko;Trubíni;;48;nezamestnaný;001;180
500569;1;9;Ladislav;Vaš;;44;SZČO;001;170
500569;1;10;Jozef;Vrana;;47;strojný zámočník;106;129
500577;1;1;Michal;Bohunčák;Ing.;38;štátny zamestnanec;132;413
500577;1;2;Tomáš;Dúbravský;Mgr.;49;zástupca starostu obce;132;537
500577;1;3;Rudolf;Ďurčanský;Ing.;37;podnikateľ;132;487
500577;1;4;Jozef;Filo;Ing.;59;regionálny manažér;001;236
500577;1;5;Daniela;Grófová;Mgr.;48;farmaceutka;132;509
500577;1;6;Jana;Ivanič Porhajašová;Doc., Ing., PhD.;50;vysokoškolská učiteľka;111;316
500577;1;7;Marián;Keleši;PharmDr.;61;lekárnik;111;365
500577;1;8;Imrich;Kováč;;64;dôchodca;111;268
500577;1;9;Renáta;Orlíčková;Bc.;59;zdravotná sestra;132;306
500577;1;10;Jaroslav;Rodný;;32;podnikateľ;132;288
500577;1;11;Peter;Schultz;Ing., Mgr.;38;manažér poľnohospodárskeho družstva;111;334
500577;1;12;Juraj;Švarc;Mgr.;38;konzultant pre samosprávu;001;374
500577;1;13;František;Visolajský;Ing.;73;konateľ;001;119
500577;1;14;Ľubica;Žáčiková;;54;účtovníčka;111;386
500585;1;1;Vladimír;Benčať;;62;invalidný dôchodca;136;79
500585;1;2;Alexandra;Buchlovičová;Mgr.;27;pedagogička;136;117
500585;1;3;Ivana;Homolová;;52;riaditeľka MŠ;136;148
500585;1;4;Ján;Keseg;;32;SZČO;001;143
500585;1;5;Daniela;Mesquita;;37;rodičovská dovolenka;106;83
500585;1;6;Juraj;Očovský;Mgr.;61;dôchodca;136;181
500585;1;7;Marcel;Patka;;43;SZČO;001;199
500585;1;8;Jana;Siklenková;;55;invalidná dôchodkyňa;111;158
500585;1;9;Ivan;Soboňa;;51;SZČO;116;26
500585;1;10;Július;Szénási;;42;SZČO;136;95
500585;1;11;Jana;Šidlovská;Ing.;61;opatrovateľka;106;145
500585;1;12;Eugen;Šidlovský;Ing.;61;invalidný dôchodca;106;132
500585;1;13;Juraj;Valkovič;;43;SZČO;106;73
500585;1;14;Martin;Varga;;32;obchodný zástupca;136;158
500585;1;15;Zora;Žatková;;64;dôchodkyňa;106;67
500593;1;1;Lucia;Balážová;;36;rodičovská dovolenka;132;114
500593;1;2;Erika;Balková;;47;administratívna pracovníčka;132;115
500593;1;3;Jana;Bugárová;Mgr.;32;advokátka, mediátorka;001;165
500593;1;4;Michal;Galo;;36;podnikateľ;136;255
500593;1;5;Andrej;Haveta;Mgr.;44;policajt;001;170
500593;1;6;Matúš;Kohút;;31;čašník;111;133
500593;1;7;Peter;Kováč;;46;živnostník;132;136
500593;1;8;Vojtech;Lipčey;;41;podnikateľ;136;66
500593;1;9;Anton;Škula;;56;pracovník v živočíšnej výrobe;132;98
500593;1;10;Michal;Šmiriak;;26;murár;125;120
500593;1;11;Peter;Urban;;38;nástrojár;104;202
500593;1;12;Bibiána;Vaňová;;37;nezamestnaná;132;80
500607;1;1;Jana;Barteková;Ing.;46;záhradná architektka;111;96
500607;1;2;Erik;Blaško;Ing.;45;odborný radca;136;84
500607;1;3;Martina;Demešová;;49;administratívna pracovníčka;152;80
500607;1;4;Jana;Dubeňová;Ing.;39;stavebná inžinierka;136;39
500607;1;5;Lucia;Jančo;Ing.;40;živnostníčka;106;47
500607;1;6;Miroslav;Kráľ;;49;strojný údržbár;136;61
500607;1;7;Miloš;Mikla;;47;živnostník;106;92
500607;1;8;Marcel;Mladý;Ing.;31;technik správy zariadení;001;141
500607;1;9;Michal;Strieška;Ing.;38;servisný analytik;001;126
500607;1;10;Miroslav;Strieška;;45;živnostník;106;74
500607;1;11;Peter;Strieška;;49;SZČO;136;73
500607;1;12;Ján;Šabík;;35;kaderník;001;99
500607;1;13;Marianna;Šabíková;Mgr.;38;učiteľka;001;75
500607;1;14;Martin;Šlosár;;39;elektrotechnik;136;81
500607;1;15;Vladislava;Zuzulová;;58;majsterka odborného výcviku;136;96
500631;1;1;Marián;Bliznák;Ing.;51;vedúci skladu;001;250
500631;1;2;Ján;Brinčka;Mgr.;38;finančný poradca;001;171
500631;1;3;Martin;Fröhlich;;48;veliteľ družstva - hasič;001;233
500631;1;4;Diana;Gatyásová;Mgr.;25;materská dovolenka;001;131
500631;1;5;Peter;Gúcky;Bc.;43;majster odborného výcviku;001;283
500631;1;6;Jozef;Hamar;;65;dôchodca;001;289
500631;1;7;Martin;Kováč;Ing.;38;učiteľ;001;335
500631;1;8;Veronika;Kováčová;Ing.;27;odborná radkyňa;001;206
500631;1;9;Miroslav;Lintner;Ing.;50;podnikateľ;001;212
500631;1;10;Marek;Záhorský;;39;SZČO;001;241
500631;1;11;Lucia;Židiková;Mgr.;32;rodičovská dovolenka;001;131
500640;1;1;Daniela;Benická;;33;obchodná zástupkyňa;136,106;186
500640;1;2;Martin;Ingeli;Ing., PhD.;43;podnikateľ;136,106;228
500640;1;3;Milan;Krošlák;;59;vedúci výrobnoprevádzkového strediska;136,106;279
500640;1;4;Dominika;Martíny;;34;poštová doručovateľka;001;106
500640;1;5;Peter;Matulník;;43;stavebný robotník;132;243
500640;1;6;Patrik;Matušík;;44;SZČO;125;214
500640;1;7;Miroslav;Novotný;Ing., PhD.;40;vedúci EHS;136,106;248
500640;1;8;Zuzana;Staňová;;36;podnikateľka;136,106;276
500640;1;9;Milan;Štefánik;;47;technik;136,106;204
500640;2;1;Vladimír;Brestovský;;54;robotník;132;76
500640;2;2;Lenka;Matušíková;Mgr.;35;psychologička;132;93
500640;2;3;Silvia;Pavlovičová;;44;operátorka textilnej výroby;136,106;57
500640;2;4;Michal;Proksa;;35;riaditeľ pobočky, obchodník;136,106;40
500640;2;5;Jozef;Štefanka;;56;sústružník;132;71
500658;1;1;Jana;Bakaľárová;PaedDr.;57;učiteľka;001;239
500658;1;2;Anton;Daniš;Ing.;38;technik;001;331
500658;1;3;Cyril;Dlhý;Ing.;55;manažér;001;339
500658;1;4;Branislav;Fides;;40;živnostník;111;205
500658;1;5;Erik;Gajdoš;;51;mechanik;001;149
500658;1;6;Mariana;Havalová;;51;nezamestnaná;001;107
500658;1;7;Peter;Kocian;;43;živnostník;132;255
500658;1;8;Ivana;Mičudová;Ing.;41;nezamestnaná;001;373
500658;1;9;Ján;Mikuš;;56;SZČO;001;242
500658;1;10;Peter;Minár;Ing.;42;projektový koordinátor;001;256
500658;1;11;Veronika;Minárová;;34;materská dovolenka;001;124
500658;1;12;Ivan;Rubaninský;Ing.;50;SZČO;001;352
500658;1;13;Peter;Suchý;;52;stavebný technik;001;248
500658;1;14;Vladimír;Šabo;Bc.;35;hasič;132;413
500658;1;15;Zuzana;Šabová;Ing.;29;stavebná inžinierka;001;224
500666;1;1;Dana;Kraváriková;Ing.;54;konateľka;116;32
500666;1;2;Ladislav;Mácsay;;44;strojník;001;163
500666;1;3;Jozef;Mičúch;;55;inžinier kvality;141;133
500666;1;4;Branislav;Naniaš;JUDr., MBA, LL.M.;46;IT manager;125;67
500666;1;5;František;Ravasz;;37;IT technik;001;159
500666;1;6;Dominika;Ravaszová;Ing.;31;rodičovská dovolenka;001;147
500666;1;7;Martin;Sedílek;;20;študent;116;33
500666;1;8;Emília;Teťuľová;;26;špeditérka;001;138
500674;1;1;Tatiana;Bedeová;Mgr.;49;učiteľka;136;222
500674;1;2;Radoslav;Benc;;44;manažér;141;289
500674;1;3;Norbert;Kiss;;45;vedúci výroby;001;343
500674;1;4;Štefan;Kňaško;Ing.;46;konateľ spoločnosti;001;331
500674;1;5;Vladimír;Lyžičiar;;58;odborný referent;132;256
500674;1;6;Miroslav;Michalka;;37;strojník;106;230
500674;1;7;Marián;Ragas;Ing.;46;SZČO;001;321
500674;1;8;Ján;Uhrin;;58;vodič;106;199
500674;1;9;Peter;Žebi;;32;manažér výroby;001;347
500682;1;1;Jozef;Borbély;;46;živnostník;001;347
500682;1;2;Pavol;Borovica;;41;zoraďovač;001;47
500682;1;3;Jozef;Bús;;39;technik;001;268
500682;1;4;Michal;Bús;;41;živnostník;001;403
500682;1;5;Imrich;Farkaš;;63;živnostník;001;222
500682;1;6;Rudolf;Gálik;;48;majster výroby;145;175
500682;1;7;Vanessa;Gogolová;;21;zdravotnícka asistentka;001;215
500682;1;8;Henrieta;Hóková;;39;materská dovolenka;001;210
500682;1;9;Mária;Hőriková;;65;dôchodkyňa;001;184
500682;1;10;Beňadik;Kiss;Ing.;44;diplomat;001;233
500682;1;11;Roman;Kiss;;49;elektromechanik;001;309
500682;1;12;Anton;Kondé;;57;nástrojár;125;223
500682;1;13;Viera;Pekárová;;67;starobná dôchodkyňa;136;49
500682;1;14;Tibor;Pindeš;;61;SZČO;106;153
500682;1;15;Andrej;Salnický;;36;konštruktér;125;76
500682;1;16;Martin;Schmotzer;;38;podnikateľ;001;115
500682;1;17;Veronika;Slopovská;;75;dôchodkyňa;106;124
